"","Region","Year","Catch_SAU_tonnes","Catch_WAT_tonnes","Catch_STO_tonnes","Land_SAU_tonnes","Land_WAT_tonnes","Land_STO_tonnes","Stckbio_lwr_STO_MTkm2","Stckbio_STO_MTkm2","Stckbio_upr_STO_MTkm2","Stckbio_lwr_SUR_MTkm2","Stckbio_SUR_MTkm2","Stckbio_upr_SUR_MTkm2","Tbio_lwr_SUR_MTkm2","Tbio_SUR_MTkm2","Tbio_upr_SUR_MTkm2","ER_SAU_SUR","ER_WAT_SUR","ER_STO","pcdem_SAU","pcdem_WAT","pcdem_SUR"
"11","Virginian",1994,475752.968433399,152931.56725,78757.2352459627,449895.676666248,125247.90081,NA,NA,4.62133997013036,NA,6.20326470643898,7.58638203232447,9.27788754212529,25.2979353107767,35.0723285983789,48.6232658199845,0.0688574093592064,0.0221343264861887,0.113621260628059,27.6976216998986,47.6440971280244,66.0448272442213
"12","Virginian",1995,582639.89257886,210317.80481,78691.5482247089,553365.914996619,176513.74363,NA,NA,4.00736200313544,NA,4.77595554627807,5.84250913209326,7.147242604717,29.5892812021313,41.7254514939021,58.8393239591291,0.0708815075835406,0.025586375506507,0.130920174108388,25.829469816548,36.1666058509485,57.6886607906907
"13","Virginian",1996,542664.875045378,184435.6232,87443.6312888417,518415.17362104,153321.50303,NA,NA,3.85673642403389,NA,5.61979929121757,6.8646454178849,8.38523838154346,24.1149598184834,33.4865578331898,46.5001627187489,0.0822611881903582,0.0279581270259891,0.151162924373971,28.8076120342321,41.0914728375532,53.2349473576231
"14","Virginian",1997,512352.219826741,258521.49834,80434.1368364899,489777.725599841,220168.82163,NA,NA,4.49537966311328,NA,5.79472497138266,7.09885641546746,8.69648907520098,22.2495491596562,31.3163499529232,44.0779166955987,0.083048397830063,0.0419043685397218,0.119291936682357,29.9569295135357,31.3387102427545,59.6130153482653
"15","Virginian",1998,490299.144015666,178731.89557,82600.1464816682,466688.696081601,149395.3566,NA,NA,4.0122530201912,NA,6.2131522169848,7.71161567068707,9.5714726077074,26.2801789606412,37.162504267858,52.5510775831059,0.066971486212895,0.0244135459465301,0.137255439598893,30.8286244278288,41.3285785082887,76.6319392107003
"16","Virginian",1999,417809.562987744,146438.07202,79864.8161728264,391900.673205623,120466.36506,NA,NA,3.41475736503236,NA,7.95002840275596,9.7108835542201,11.8617512575089,34.7492106066057,48.0580689312277,66.4641857780673,0.0441312098674026,0.0154675475656406,0.155931086933229,34.6496038539338,47.6381403058027,58.997103503835
"17","Virginian",2000,413772.072023107,221987.39541,78895.0806776427,390267.519916277,176516.99273,NA,NA,3.96618639260194,NA,4.0545972073933,4.99555211883928,6.1548754896133,28.8476595658132,40.4897328231251,56.8302069825764,0.0518740357465001,0.0278302545371591,0.132621478316911,36.748793411663,70.3409872085764,68.1471449825784
"18","Virginian",2001,480138.487504635,248157.15526,83171.9821196343,459162.051382842,200008.32623,NA,NA,4.8580506123734,NA,5.51792121839809,6.84872957785234,8.50050136166437,26.894635014395,37.2994845867771,51.7297055600336,0.0653427582876388,0.0337720750064755,0.114143734286587,28.6245369102333,65.1275792191719,78.2954758731489
"19","Virginian",2002,406216.705146183,278332.72633,79096.7880795059,385180.152164822,203575.94488,NA,NA,4.94737407691535,NA,6.82383744464449,8.34544939204664,10.2063576572845,35.3632795152256,49.989681366383,70.6656248337083,0.0412487872565871,0.0282629622797036,0.106591152835768,34.0046625411577,72.3031210319837,62.0417588914298
"20","Virginian",2003,431572.311014363,141359.64278,86612.7542246823,410931.52885556,118117.02402,NA,NA,4.88965354213021,NA,5.38995712187731,6.79033751756101,8.55455480624255,30.0444528293718,41.8354418297827,58.2538215301466,0.0523652265906339,0.0171520033515297,0.11809753181595,34.8416641765856,52.8508868024461,68.4700725027034
"21","Virginian",2004,438108.48417495,218287.42515,96112.4594829416,416453.4116904,182555.20392,NA,NA,4.75789781233661,NA,6.66442262794531,8.23306989711771,10.1709395869637,31.566785219921,44.6883069224884,63.2641164339482,0.0497647167245688,0.0247952556718517,0.13467954509352,31.7877386742787,51.0050852143647,71.4219676281746
"22","Virginian",2005,423366.344157709,128481.31175,86625.3512653794,405690.207059547,109661.47531,NA,NA,4.61648195895511,NA,4.41744671553475,5.53967186829175,6.94699141484227,21.7312243195819,31.1135693724262,44.5466939578031,0.0690717195162356,0.0209615744159583,0.12510392234676,32.7968194746815,42.2824852113171,82.9810013493929
"23","Virginian",2006,438299.667751995,137794.96152,90805.6492365399,422571.215366408,120160.86823,NA,NA,5.25969466793086,NA,5.86202886998108,7.12752714617384,8.66622194230321,29.0968774020069,40.7442839983821,57.054118062384,0.0546057309534988,0.0171672377350886,0.115103729242394,36.7694040424478,32.5080959970357,77.0107072782934
"24","Virginian",2007,657694.406368486,127332.58161,81045.8892715405,642243.587440636,111082.48902,NA,NA,5.7260862344578,NA,5.42161967426986,6.64107468514253,8.13481498581518,23.6626369630258,33.2616342167147,46.7545655412474,0.100372406971415,0.019432547362915,0.0943648313220482,53.6855979693802,34.2506644556831,67.1876860234244
"25","Virginian",2008,405574.6913271,111568.63452,68097.879945456,391345.910268211,95378.59842,NA,NA,6.48346071120532,NA,5.57980643531395,6.83630198937343,8.37574303548065,32.0973358331189,44.9617602299754,62.9821706539241,0.0457890164392988,0.0125959980969972,0.0700267173345363,37.7253175837305,41.2872325794599,77.3148037521193
"26","Virginian",2009,405612.720640453,62081.79681,76258.3166316323,389238.714368152,51084.11009,NA,NA,5.93449164705516,NA,11.9029622930326,14.5148226528777,17.6998020709361,50.7747845854715,71.3027025862047,100.129925466025,0.0288761540002029,0.00441969256404055,0.0856723641464206,35.1435136999561,66.2813117602483,78.4943893568411
"27","Virginian",2010,454542.81237384,118272.93026,72576.2225986757,438250.450492215,95658.6801,NA,NA,6.14236107541644,NA,11.3908134550486,13.8689901789097,16.8863171486176,52.3119503452199,72.6455408818715,100.882772964742,0.0317613977770682,0.00826437792433456,0.078776390576087,28.8139058212678,62.9587499407576,80.1178308890779
"28","Virginian",2011,452057.379761148,151042.97153,73160.5604398579,429132.126741879,130759.60466,NA,NA,6.42235800218121,NA,13.7690377319689,16.6492509095904,20.131948306518,56.1775819323896,78.3623022624127,109.307844955948,0.0292833090048018,0.00978424024546055,0.0759485650922054,29.0992794003347,36.6075340612706,69.8150657460253
"29","Virginian",2012,462924.505846256,73192.9092,68544.0470133549,437379.963670911,61311.92959,NA,NA,7.2126268499071,NA,11.9378490308387,14.5362633863426,17.7002534285089,55.95189256747,79.2938005672561,112.373442968313,0.0296349849703436,0.00468558206939709,0.0633597330300102,28.4861563084119,59.4434749288528,90.1666896290792
"30","Virginian",2013,383713.924495871,120170.58063,71184.3249933474,362524.728143819,103549.02795,NA,NA,7.29592235016966,NA,11.2981850196764,13.8937658435369,17.0856406563399,40.6240625839626,57.3582639524725,80.985756578179,0.0339582526482098,0.0106349618228658,0.0650490904217494,36.5881991890867,42.5117112043365,83.130076173034
"31","Virginian",2014,379423.0813906,110859.3087,62946.1088484596,360826.511013835,94958.97219,NA,NA,4.94142700466299,NA,8.43069046387625,10.3946989284334,12.8162415967879,42.7022118596859,60.0168245886541,84.3520528992983,0.0320910928309341,0.00937633091172564,0.0849285216386026,33.3884525634929,42.1038033858856,82.0214949695112
"32","Virginian",2015,425060.211853861,123169.98961,66569.5028224428,406895.636080859,106566.69173,NA,NA,7.06577687620806,NA,10.8475993338623,13.2269337292794,16.1281561471958,33.4130806634132,47.9186965089084,68.7216332502732,0.0450276448905174,0.0130476915944195,0.0628134220901253,82.1441067928935,41.6538079871971,89.1599780682334
