"","Region","Year","Catch_SAU_tonnes","Catch_WAT_tonnes","Catch_STO_tonnes","Land_SAU_tonnes","Land_WAT_tonnes","Land_STO_tonnes","Stckbio_lwr_STO_MTkm2","Stckbio_STO_MTkm2","Stckbio_upr_STO_MTkm2","Stckbio_lwr_SUR_MTkm2","Stckbio_SUR_MTkm2","Stckbio_upr_SUR_MTkm2","Tbio_lwr_SUR_MTkm2","Tbio_SUR_MTkm2","Tbio_upr_SUR_MTkm2","ER_SAU_SUR","ER_WAT_SUR","ER_STO","pcdem_SAU","pcdem_WAT","pcdem_SUR"
"11","Gulf of Maine_Bay of Fundy",1994,251495.34059248,104744.943,70314.4561348578,229629.573041749,84642.07792,NA,NA,6.75463487369333,NA,2.49773506136736,3.02811832387764,3.67112618356879,11.0693639910414,12.6882788489674,14.5439629846345,0.122731121337379,0.0511161132390148,0.0755035368449655,65.5842429938849,47.3077926158211,73.052666475864
"12","Gulf of Maine_Bay of Fundy",1995,242318.745049098,110564.22737,66224.154421726,221726.467094205,91673.59648,NA,NA,6.87264298726597,NA,4.46008362396679,5.39927311964666,6.53623399881709,14.2734386141985,16.3098238826767,18.6367393502023,0.0919952095578635,0.041975206104858,0.0698903458280097,60.8003477091292,38.6569316646779,68.0003216966031
"13","Gulf of Maine_Bay of Fundy",1996,260704.153828326,108752.40667,75714.5344131939,244062.689785266,86880.8208,NA,NA,6.58913725690085,NA,3.20141195176756,4.12812695371072,5.32309880849416,11.0182393428995,12.6293036828519,14.4759345436151,0.12781917728047,0.0533196074696381,0.0833441753264433,57.4197452514376,49.0151919136375,64.6855139655758
"14","Gulf of Maine_Bay of Fundy",1997,263673.396061009,152112.5473,73964.6665365673,247285.095045368,128095.25502,NA,NA,7.48119013277913,NA,3.66694527578984,4.50932682866904,5.54522277220911,10.3687291455832,11.8838171278411,13.6202911219962,0.137384528020375,0.0792568034127803,0.0717097425220171,54.6541769394157,32.7590645771797,62.1318897768226
"15","Gulf of Maine_Bay of Fundy",1998,252881.821626766,103313.52706,74785.7851733628,236197.02985374,83120.45433,NA,NA,7.4459172290867,NA,3.13062036606608,3.7896401519065,4.58738869669729,12.2030893861474,13.8300406693527,15.6739018180981,0.113219602913324,0.0462552683069967,0.0728493037506748,55.3169476146481,52.8729299390546,68.0773394517819
"16","Gulf of Maine_Bay of Fundy",1999,245823.906375756,150629.85251,70457.8833154198,226805.641598095,117906.85451,NA,NA,7.36301339436346,NA,2.74567316915026,3.33512663020669,4.05112661058499,13.5951002055518,15.4981131090751,17.6675056682259,0.0982138561339942,0.0601810413072214,0.0694062457171019,54.3233575499742,70.130665634813,71.8638302737402
"17","Gulf of Maine_Bay of Fundy",2000,250259.360685214,95659.88318,62729.5300863746,232894.352532362,77645.9749,NA,NA,8.57579155740992,NA,5.62847834563413,6.85849501436563,8.35731275373301,19.659670446215,22.5454762162436,25.8548839466974,0.0687319065586147,0.0262722886134354,0.0530545175414876,57.0527410429206,50.7382790115592,69.7122784474915
"18","Gulf of Maine_Bay of Fundy",2001,283687.577562038,113380.26833,76228.6362052556,262616.642021648,92092.5298,NA,NA,10.7511953251377,NA,4.62729972547646,5.62247053756963,6.83166788868069,18.9741544224777,21.7593771875887,24.953443776702,0.0807274680927288,0.0322640211200418,0.0514263794294209,54.5652648480459,50.2356374957787,70.8732005348741
"19","Gulf of Maine_Bay of Fundy",2002,246153.207086338,105170.43083,82699.7404632402,230124.448804747,87513.66042,NA,NA,10.863549572262,NA,6.76165237531295,8.29806617962615,10.1835910069642,18.009081505581,20.5368490245568,23.4194157945667,0.0742162764652147,0.0317093482666155,0.0552149836701977,57.2733321960705,44.2416232231764,67.4717850913572
"20","Gulf of Maine_Bay of Fundy",2003,281373.227955252,83231.89233,96998.8293131166,265082.039258056,68073.34004,NA,NA,10.241715611045,NA,4.93788353885444,6.05285390671702,7.41958374023522,14.3646123690713,16.3782273244299,18.674108524381,0.106375925489045,0.0314666382482429,0.0686939251235043,51.2565255166452,51.3374212742713,62.8274901825623
"21","Gulf of Maine_Bay of Fundy",2004,279964.737633262,103989.54217,117219.145035028,266689.983596529,89312.1887,NA,NA,9.85117226332476,NA,5.34275187699918,6.5734630926413,8.08767055351017,13.6385321975563,15.6693860003144,18.0026453045174,0.110631507014256,0.0410927456837792,0.0863048471791102,49.1999025309643,34.8236346024101,71.3505340398284
"22","Gulf of Maine_Bay of Fundy",2005,257213.188983504,71343.61288,106813.121978632,245431.519650734,58893.6247,NA,NA,9.31599495578436,NA,4.72427678841647,5.71944061626102,6.92423463484259,10.3682833602649,11.8219896247275,13.4795157337978,0.134719397963603,0.0373673240230242,0.0831610408193565,56.723404351912,50.3774973247472,65.1396554094504
"23","Gulf of Maine_Bay of Fundy",2006,269563.924275154,66287.72123,115247.265004784,259467.22499382,54994.65035,NA,NA,9.46533803675203,NA,4.09385752542866,4.93811779122219,5.95648655785399,9.69652315023364,10.9558193259379,12.3786614276997,0.152350674691063,0.0374641342690025,0.0883118639003989,50.8056912900994,43.1425468085894,70.8349220604979
"24","Gulf of Maine_Bay of Fundy",2007,227273.285968037,71883.07848,95105.3972270305,219405.740276754,60212.15177,NA,NA,10.0025626788304,NA,5.62202891114749,6.74210407599654,8.08533148618963,13.4923602416172,15.3858473046336,17.5450620234201,0.091464896325264,0.0289289534962708,0.0689633634066939,49.7325121648981,41.4614560202681,65.258536030851
"25","Gulf of Maine_Bay of Fundy",2008,228256.575372425,61246.80484,75609.7596023644,220475.668464265,51114.66269,NA,NA,10.4284327031295,NA,4.64752396332874,5.6543210033714,6.87922133622906,13.360121751523,15.1463107155246,17.1713052139709,0.0933133773909804,0.0250382544498522,0.0525876018639463,54.7111655956566,47.7422879387548,69.6954066719238
"26","Gulf of Maine_Bay of Fundy",2009,247372.285540087,47186.99209,84521.4013161261,237332.558861153,35996.466,NA,NA,9.31513265538864,NA,6.55134213090146,7.90618408415051,9.54121239946204,21.7648099832098,24.5107064952797,27.6030313777702,0.0624917498246611,0.0119204853455125,0.0658115617051105,50.7990286558331,69.9565063970154,68.374101791199
"27","Gulf of Maine_Bay of Fundy",2010,230585.570404642,69561.46157,70036.1714267646,217160.118699197,55050.18456,NA,NA,9.56456158368718,NA,7.65946356307362,9.27737143184534,11.2370298488477,27.730179310843,31.4122926605292,35.5833303178426,0.0454527291331449,0.0137118652537471,0.0531106823536231,56.3072633856269,61.8775957240141,76.0504615181117
"28","Gulf of Maine_Bay of Fundy",2011,245755.081572353,71049.47744,60271.2377231724,220143.944971565,60149.92838,NA,NA,9.91792185312463,NA,9.75571554433117,11.5870294461398,13.7621121460155,26.6684745566623,30.0940291550249,33.95959483394,0.0505649570428357,0.0146186754376911,0.0440771981615553,54.7130019912157,37.1547051310727,64.5884886248083
"29","Gulf of Maine_Bay of Fundy",2012,224189.480352017,48857.73866,55095.2713342104,203897.066768533,38403.31919,NA,NA,10.9638943022912,NA,10.2770875094909,12.135732512747,14.3305195645103,36.0720776603967,40.6075956670693,45.7133864421285,0.0341849876648612,0.00744995345367053,0.0364480281720852,51.495801969297,62.1279161142412,64.1494106716508
"30","Gulf of Maine_Bay of Fundy",2013,218022.285655919,64582.04134,57828.0205697222,199608.729903157,54816.8791,NA,NA,11.0385443596874,NA,10.0863899981145,11.8825229889549,13.998502200434,36.0204423362422,40.5424628874133,45.632179683798,0.0332980065040651,0.00986345605044683,0.0379971542159218,48.2374330886811,38.121411106204,72.3498037748585
"31","Gulf of Maine_Bay of Fundy",2014,227095.001786651,71780.26854,57205.5673421838,210097.468703421,60111.95735,NA,NA,10.6807402059049,NA,11.4149866896468,13.5751496495719,16.14410012194,41.2486543903169,46.6884574512755,52.845652577003,0.030117958025116,0.00951969483216672,0.038847358856509,49.4521571418301,44.2506932839067,66.4977374708403
"32","Gulf of Maine_Bay of Fundy",2015,224067.843319197,74050.11686,56145.0251510591,209354.814496398,60473.02622,NA,NA,14.1073557369027,NA,14.1288685523608,16.5852122217273,19.4685981697926,37.717112803887,42.4392118140452,47.7525071646465,0.0326918650745867,0.0108040332485188,0.0288662397797874,47.7735583079967,35.3333073592127,68.9015488041293
